1, -90.00, 0.00, -88.00, -4.00, 1, 0, 0
1, -88.00, -4.00, -86.00, 0.00, 1, 0, 0
1, -86.00, 0.00, -84.00, 4.00, 1, 0, 0
1, -84.00, 4.00, -82.00, 0.00, 1, 0, 0
1, -82.00, 0.00, -80.00, -4.00, 1, 0, 0
1, -80.00, -4.00, -78.00, 0.00, 1, 0, 0
1, -78.00, 0.00, -76.00, 4.00, 1, 0, 0
1, -76.00, 4.00, -74.00, 0.00, 1, 0, 0
1, -74.00, 0.00, -72.00, -4.00, 1, 0, 0
1, -72.00, -4.00, -70.00, 0.00, 1, 0, 0
1, -90.00, 50.00, -88.00, 46.00, 1, 0, 0
1, -88.00, 46.00, -86.00, 50.00, 1, 0, 0
1, -86.00, 50.00, -84.00, 54.00, 1, 0, 0
1, -84.00, 54.00, -82.00, 50.00, 1, 0, 0
1, -82.00, 50.00, -80.00, 46.00, 1, 0, 0
1, -80.00, 46.00, -78.00, 50.00, 1, 0, 0
1, -78.00, 50.00, -76.00, 54.00, 1, 0, 0
1, -76.00, 54.00, -74.00, 50.00, 1, 0, 0
1, -74.00, 50.00, -72.00, 46.00, 1, 0, 0
1, -72.00, 46.00, -70.00, 50.00, 1, 0, 0
1, -80.00, 0.00, -74.00, 1.50, 1, 0, 0
1, -74.00, 1.50, -80.00, 3.00, 1, 0, 0
1, -80.00, 3.00, -86.00, 4.50, 1, 0, 0
1, -86.00, 4.50, -80.00, 6.00, 1, 0, 0
1, -80.00, 6.00, -74.00, 7.50, 1, 0, 0
1, -74.00, 7.50, -80.00, 9.00, 1, 0, 0
1, -80.00, 9.00, -86.00, 10.50, 1, 0, 0
1, -86.00, 10.50, -80.00, 12.00, 1, 0, 0
1, -80.00, 12.00, -74.00, 13.50, 1, 0, 0
1, -74.00, 13.50, -80.00, 15.00, 1, 0, 0
1, -80.00, 15.00, -86.00, 16.50, 1, 0, 0
1, -86.00, 16.50, -80.00, 18.00, 1, 0, 0
1, -80.00, 18.00, -74.00, 19.50, 1, 0, 0
1, -74.00, 19.50, -80.00, 21.00, 1, 0, 0
1, -80.00, 21.00, -86.00, 22.50, 1, 0, 0
1, -86.00, 22.50, -80.00, 24.00, 1, 0, 0
1, -80.00, 24.00, -74.00, 25.50, 1, 0, 0
1, -74.00, 25.50, -80.00, 27.00, 1, 0, 0
1, -80.00, 27.00, -86.00, 28.50, 1, 0, 0
1, -86.00, 28.50, -80.00, 30.00, 1, 0, 0
1, -80.00, 30.00, -74.00, 31.50, 1, 0, 0
1, -74.00, 31.50, -80.00, 33.00, 1, 0, 0
1, -80.00, 33.00, -86.00, 34.50, 1, 0, 0
1, -86.00, 34.50, -80.00, 36.00, 1, 0, 0
1, -80.00, 36.00, -74.00, 37.50, 1, 0, 0
1, -74.00, 37.50, -80.00, 39.00, 1, 0, 0
1, -80.00, 39.00, -86.00, 40.50, 1, 0, 0
1, -86.00, 40.50, -80.00, 42.00, 1, 0, 0
1, -80.00, 42.00, -74.00, 43.50, 1, 0, 0
1, -74.00, 43.50, -80.00, 45.00, 1, 0, 0
1, -80.00, 45.00, -86.00, 46.50, 1, 0, 0
1, -86.00, 46.50, -80.00, 48.00, 1, 0, 0
1, -80.00, 48.00, -74.00, 49.50, 1, 0, 0
1, -74.00, 49.50, -80.00, 50.00, 1, 0, 0
1, -20.00, 20.00, -25.12, 21.87, 1, 0, 0
1, -25.12, 21.87, -20.62, 24.95, 1, 0, 0
1, -20.62, 24.95, -16.74, 29.16, 1, 0, 0
1, -16.74, 29.16, -22.45, 29.59, 1, 0, 0
1, -22.45, 29.59, -27.84, 28.78, 1, 0, 0
1, -27.84, 28.78, -25.37, 33.63, 1, 0, 0
1, -25.37, 33.63, -23.98, 39.19, 1, 0, 0
1, -23.98, 39.19, -29.19, 36.83, 1, 0, 0
1, -29.19, 36.83, -33.53, 33.53, 1, 0, 0
1, -33.53, 33.53, -33.69, 38.98, 1, 0, 0
1, -33.69, 38.98, -35.14, 44.52, 1, 0, 0
1, -35.14, 44.52, -38.59, 39.95, 1, 0, 0
1, -38.59, 39.95, -40.81, 34.98, 1, 0, 0
1, -40.81, 34.98, -43.56, 39.68, 1, 0, 0
1, -43.56, 39.68, -47.49, 43.85, 1, 0, 0
1, -47.49, 43.85, -48.32, 38.19, 1, 0, 0
1, -48.32, 38.19, -47.89, 32.75, 1, 0, 0
1, -47.89, 32.75, -52.56, 35.56, 1, 0, 0
1, -52.56, 35.56, -58.01, 37.34, 1, 0, 0
1, -58.01, 37.34, -56.02, 31.97, 1, 0, 0
1, -56.02, 31.97, -53.04, 27.41, 1, 0, 0
1, -53.04, 27.41, -58.49, 27.63, 1, 0, 0
1, -58.49, 27.63, -64.12, 26.59, 1, 0, 0
1, -64.12, 26.59, -59.80, 22.82, 1, 0, 0
1, -59.80, 22.82, -55.00, 20.25, 1, 0, 0
1, -55.00, 20.25, -59.88, 17.84, 1, 0, 0
1, -59.88, 17.84, -64.32, 14.22, 1, 0, 0
1, -64.32, 14.22, -58.73, 12.98, 1, 0, 0
1, -58.73, 12.98, -53.28, 13.03, 1, 0, 0
1, -53.28, 13.03, -56.41, 8.57, 1, 0, 0
